Campaign_Group,Campaign_Name,Ad_Name,Date,Objective,Ad_Format,Device,Job_Function,Seniority,Company_Size,Industry,Impressions,Clicks,CTR,Conversions,Conversion_Rate,Spend,CPC,Revenue,ROAS,Leads,Lead_Form_Completion_Rate,Engagement_Rate
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-10-30,Conversions,Carousel,Desktop,Operations,VP,5001-10000,Consulting,203964,5777,2.83,464,8.03,12636.43,2.19,91718.51,7.26,464,73.74,3.37
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-10-30,Lead_Generation,Single_Image,Mobile,HR,Director,501-1000,Technology,348020,10469,3.01,968,9.25,21824.5,2.08,187721.61,8.6,968,73.82,3.42
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-10-30,Brand_Awareness,Single_Image,Mobile,Finance,Director,501-1000,Marketing,265462,8469,3.19,778,9.19,23781.26,2.81,169548.96,7.13,778,72.35,3.01
New_Group,New_Year_2024,Marketing_Ad,2024-10-30,Brand_Awareness,Sponsored_Content,Mobile,Marketing,VP,5001-10000,Healthcare,521597,12014,2.3,779,6.48,31180.8,2.6,148993.07,4.78,779,73.29,4.19
New_Group,New_Year_2024,Marketing_Ad,2024-10-30,Conversions,Carousel,Mobile,Marketing,Director,5001-10000,Consulting,471810,9415,2.0,827,8.78,19865.12,2.11,168595.32,8.49,827,66.0,3.73
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-10-31,Brand_Awareness,Sponsored_Content,Mobile,Sales,Manager,501-1000,Marketing,581704,18974,3.26,1508,7.95,52314.11,2.76,304847.74,5.83,1508,73.37,3.1
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-10-31,Lead_Generation,Single_Image,Desktop,Finance,Director,10001+,Education,659266,18139,2.75,1469,8.1,52934.0,2.92,268570.72,5.07,1469,76.82,3.21
Black_Group,Black_Friday_2024,Operations_Ad,2024-10-31,Conversions,Sponsored_Content,Mobile,Operations,C-Level,1001-5000,Marketing,541275,11187,2.07,833,7.45,28819.26,2.58,158481.91,5.5,833,66.83,3.59
Black_Group,Black_Friday_2024,Sales_Ad,2024-10-31,Lead_Generation,Carousel,Desktop,Sales,C-Level,1001-5000,Education,389086,7768,2.0,694,8.93,16461.38,2.12,143290.15,8.7,694,65.6,4.28
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-10-31,Brand_Awareness,Sponsored_Content,Mobile,IT,C-Level,10001+,Education,544207,17523,3.22,1461,8.34,43649.0,2.49,291117.04,6.67,1461,64.82,4.2
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-10-31,Conversions,Carousel,Mobile,Marketing,Manager,501-1000,Education,556348,12975,2.33,1038,8.0,28309.3,2.18,209108.28,7.39,1038,65.14,4.18
Summer_Group,Summer_Sale_2024,HR_Ad,2024-10-31,Lead_Generation,Carousel,Mobile,HR,Manager,501-1000,Technology,612693,22137,3.61,1198,5.41,52776.16,2.38,255321.85,4.84,1198,75.44,2.88
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-10-31,Lead_Generation,Sponsored_Content,Desktop,Operations,VP,1001-5000,Technology,429240,8467,1.97,744,8.79,19511.96,2.3,148730.99,7.62,744,75.98,3.68
Back_Group,Back_To_School_2024,IT_Ad,2024-10-31,Conversions,Single_Image,Desktop,IT,VP,501-1000,Consulting,415567,11539,2.78,879,7.62,28302.08,2.45,149003.03,5.26,879,73.04,4.11
Back_Group,Back_To_School_2024,Operations_Ad,2024-10-31,Lead_Generation,Carousel,Mobile,Operations,Manager,10001+,Marketing,465294,12065,2.59,770,6.38,34528.78,2.86,162767.54,4.71,770,73.01,4.09
Spring_Group,Spring_Launch_2024,IT_Ad,2024-10-31,Lead_Generation,Video,Desktop,IT,VP,10001+,Consulting,457711,15022,3.28,1013,6.74,29880.29,1.99,179755.91,6.02,1013,73.0,3.98
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-10-31,Brand_Awareness,Video,Desktop,Operations,Manager,1001-5000,Technology,237574,7997,3.37,663,8.29,19997.91,2.5,134478.11,6.72,663,65.87,3.93
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-10-31,Conversions,Carousel,Desktop,Marketing,Director,501-1000,Healthcare,296927,5994,2.02,436,7.27,12702.11,2.12,71876.2,5.66,436,69.1,4.09
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-10-31,Conversions,Carousel,Desktop,HR,Manager,501-1000,Healthcare,214391,4706,2.2,347,7.37,9773.68,2.08,62055.25,6.35,347,75.49,3.72
New_Group,New_Year_2024,Operations_Ad,2024-10-31,Lead_Generation,Video,Mobile,Operations,VP,1001-5000,Technology,649850,16094,2.48,1068,6.64,39300.8,2.44,202753.51,5.16,1068,73.67,3.53
New_Group,New_Year_2024,Finance_Ad,2024-10-31,Conversions,Sponsored_Content,Desktop,Finance,Manager,10001+,Marketing,307006,7930,2.58,681,8.59,22447.84,2.83,142312.85,6.34,681,66.47,2.99
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-11-01,Conversions,Video,Mobile,Finance,Manager,5001-10000,Education,301997,9297,3.08,744,8.0,22852.99,2.46,159633.23,6.99,744,65.73,3.12
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-11-01,Conversions,Video,Mobile,Marketing,Director,501-1000,Consulting,588201,18513,3.15,1136,6.14,47961.98,2.59,223752.05,4.67,1136,71.86,2.91
Black_Group,Black_Friday_2024,Marketing_Ad,2024-11-01,Conversions,Video,Mobile,Marketing,C-Level,501-1000,Consulting,215108,5846,2.72,460,7.87,16346.84,2.8,88625.52,5.42,460,76.62,3.84
Black_Group,Black_Friday_2024,Sales_Ad,2024-11-01,Brand_Awareness,Video,Desktop,Sales,Manager,501-1000,Education,438165,12029,2.75,1032,8.58,31503.89,2.62,183335.89,5.82,1032,74.22,3.86
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-11-01,Brand_Awareness,Sponsored_Content,Desktop,Operations,C-Level,1001-5000,Healthcare,232842,5161,2.22,351,6.8,12653.04,2.45,59359.02,4.69,351,65.14,4.17
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-11-01,Brand_Awareness,Video,Mobile,Marketing,Director,10001+,Technology,471682,12157,2.58,656,5.4,29381.42,2.42,111110.96,3.78,656,71.36,3.89
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-11-01,Conversions,Single_Image,Mobile,Finance,VP,1001-5000,Marketing,413521,14096,3.41,885,6.28,35157.23,2.49,172163.62,4.9,885,72.75,3.29
Summer_Group,Summer_Sale_2024,HR_Ad,2024-11-01,Lead_Generation,Sponsored_Content,Mobile,HR,VP,10001+,Education,360362,8117,2.25,735,9.06,18262.42,2.25,140070.16,7.67,735,66.04,3.84
Back_Group,Back_To_School_2024,Operations_Ad,2024-11-01,Lead_Generation,Single_Image,Desktop,Operations,VP,5001-10000,Education,444531,8973,2.02,620,6.91,25254.19,2.81,127602.29,5.05,620,76.03,3.71
Back_Group,Back_To_School_2024,Operations_Ad,2024-11-01,Brand_Awareness,Video,Desktop,Operations,C-Level,5001-10000,Healthcare,304922,7616,2.5,582,7.64,16815.11,2.21,107622.89,6.4,582,69.75,3.82
Spring_Group,Spring_Launch_2024,HR_Ad,2024-11-01,Lead_Generation,Carousel,Mobile,HR,Manager,501-1000,Healthcare,311122,6789,2.18,587,8.65,19218.0,2.83,126288.69,6.57,587,66.88,3.37
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-11-01,Conversions,Carousel,Desktop,Sales,C-Level,5001-10000,Education,307299,9329,3.04,719,7.71,25429.32,2.73,140564.74,5.53,719,75.3,3.01
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-11-01,Conversions,Sponsored_Content,Desktop,Marketing,Director,501-1000,Marketing,641128,22179,3.46,1773,7.99,57511.25,2.59,351338.13,6.11,1773,75.6,3.45
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-11-01,Conversions,Carousel,Mobile,Operations,Manager,501-1000,Technology,643513,15532,2.41,824,5.31,32195.87,2.07,137695.64,4.28,824,70.38,3.74
New_Group,New_Year_2024,Sales_Ad,2024-11-01,Brand_Awareness,Carousel,Mobile,Sales,VP,501-1000,Healthcare,580731,16890,2.91,1482,8.77,36529.4,2.16,257160.29,7.04,1482,75.63,3.91
New_Group,New_Year_2024,HR_Ad,2024-11-01,Brand_Awareness,Sponsored_Content,Mobile,HR,Manager,501-1000,Education,195153,5208,2.67,484,9.29,14360.76,2.76,84875.42,5.91,484,73.68,2.99
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-11-02,Lead_Generation,Carousel,Desktop,Operations,C-Level,10001+,Healthcare,281593,7652,2.72,686,8.96,15135.66,1.98,125894.99,8.32,686,69.31,3.35
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-11-02,Conversions,Sponsored_Content,Mobile,IT,C-Level,501-1000,Healthcare,364629,7718,2.12,473,6.13,19721.72,2.56,85745.96,4.35,473,68.67,3.37
Black_Group,Black_Friday_2024,Finance_Ad,2024-11-02,Brand_Awareness,Single_Image,Mobile,Finance,Director,1001-5000,Education,252812,6955,2.75,586,8.43,17107.75,2.46,104922.77,6.13,586,74.7,3.14
Black_Group,Black_Friday_2024,Finance_Ad,2024-11-02,Conversions,Carousel,Desktop,Finance,VP,10001+,Technology,298968,6582,2.2,465,7.06,17344.44,2.64,76827.05,4.43,465,72.43,3.88
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-11-02,Conversions,Video,Mobile,Finance,Manager,5001-10000,Education,266759,9420,3.53,601,6.38,20562.78,2.18,122273.99,5.95,601,66.74,4.21
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-11-02,Brand_Awareness,Sponsored_Content,Desktop,Marketing,C-Level,5001-10000,Technology,299207,9628,3.22,827,8.59,19993.44,2.08,160374.84,8.02,827,74.83,2.98
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-11-02,Conversions,Carousel,Desktop,Operations,VP,501-1000,Marketing,472096,14722,3.12,1273,8.65,35992.99,2.44,273768.93,7.61,1273,67.07,2.97
Summer_Group,Summer_Sale_2024,HR_Ad,2024-11-02,Brand_Awareness,Video,Mobile,HR,C-Level,501-1000,Healthcare,268127,7420,2.77,402,5.42,14965.33,2.02,70141.65,4.69,402,63.96,3.56
Back_Group,Back_To_School_2024,HR_Ad,2024-11-02,Conversions,Single_Image,Mobile,HR,C-Level,5001-10000,Technology,512377,10436,2.04,859,8.23,22919.35,2.2,178261.46,7.78,859,63.96,3.03
Back_Group,Back_To_School_2024,Finance_Ad,2024-11-02,Conversions,Single_Image,Mobile,Finance,Manager,501-1000,Marketing,438751,13381,3.05,893,6.67,35207.73,2.63,169893.24,4.83,893,71.11,3.38
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-11-02,Lead_Generation,Carousel,Desktop,Finance,Director,501-1000,Marketing,473418,13833,2.92,701,5.07,39905.75,2.88,148579.17,3.72,701,77.38,3.09
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-11-02,Brand_Awareness,Single_Image,Desktop,Finance,C-Level,1001-5000,Consulting,429136,8775,2.04,684,7.79,19220.54,2.19,118919.11,6.19,684,76.0,4.2
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-11-02,Lead_Generation,Sponsored_Content,Mobile,HR,Director,1001-5000,Healthcare,424179,11926,2.81,920,7.71,23557.78,1.98,166800.69,7.08,920,75.91,4.2
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-11-02,Conversions,Video,Desktop,Operations,C-Level,10001+,Consulting,402700,14337,3.56,782,5.45,40278.54,2.81,142166.68,3.53,782,68.73,3.32
New_Group,New_Year_2024,Marketing_Ad,2024-11-02,Conversions,Single_Image,Desktop,Marketing,C-Level,1001-5000,Education,475363,11720,2.47,634,5.41,27326.62,2.33,121180.55,4.43,634,65.56,4.13
New_Group,New_Year_2024,Sales_Ad,2024-11-02,Lead_Generation,Carousel,Mobile,Sales,Manager,5001-10000,Technology,419338,10348,2.47,553,5.34,20328.37,1.96,96179.79,4.73,553,70.97,3.93
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-11-03,Brand_Awareness,Carousel,Desktop,Sales,Director,10001+,Technology,157408,4958,3.15,382,7.7,12373.84,2.5,81894.45,6.62,382,77.43,3.94
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-11-03,Conversions,Single_Image,Mobile,IT,VP,501-1000,Technology,474285,15373,3.24,781,5.08,40270.68,2.62,170500.85,4.23,781,72.94,3.58
Black_Group,Black_Friday_2024,Operations_Ad,2024-11-03,Lead_Generation,Carousel,Desktop,Operations,Director,1001-5000,Consulting,442950,10424,2.35,855,8.2,25303.59,2.43,150473.66,5.95,855,75.9,3.18
Black_Group,Black_Friday_2024,Operations_Ad,2024-11-03,Conversions,Single_Image,Mobile,Operations,Manager,1001-5000,Education,393764,11581,2.94,792,6.84,32205.63,2.78,142411.74,4.42,792,73.81,3.4
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-11-03,Conversions,Sponsored_Content,Mobile,Sales,VP,1001-5000,Healthcare,500464,16035,3.2,928,5.79,38177.47,2.38,179310.83,4.7,928,72.36,4.27
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-11-03,Lead_Generation,Carousel,Mobile,Sales,Manager,5001-10000,Healthcare,551441,13158,2.39,992,7.54,29166.84,2.22,166955.62,5.72,992,73.78,2.99
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-11-03,Conversions,Video,Mobile,Sales,Director,10001+,Healthcare,476301,17196,3.61,1493,8.68,48415.16,2.82,304939.27,6.3,1493,77.09,4.22
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-11-03,Brand_Awareness,Single_Image,Desktop,Marketing,Director,1001-5000,Consulting,353534,8286,2.34,515,6.22,23746.24,2.87,94319.39,3.97,515,64.49,4.17
Back_Group,Back_To_School_2024,Operations_Ad,2024-11-03,Conversions,Video,Mobile,Operations,C-Level,10001+,Marketing,329212,9382,2.85,483,5.15,20407.68,2.18,85985.33,4.21,483,73.33,3.01
Back_Group,Back_To_School_2024,Marketing_Ad,2024-11-03,Brand_Awareness,Single_Image,Desktop,Marketing,C-Level,5001-10000,Technology,318269,9936,3.12,674,6.78,20043.33,2.02,139920.68,6.98,674,77.13,3.79
Spring_Group,Spring_Launch_2024,HR_Ad,2024-11-03,Conversions,Single_Image,Mobile,HR,Manager,5001-10000,Technology,542745,18631,3.43,1508,8.09,44814.84,2.41,293198.78,6.54,1508,73.77,4.15
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-11-03,Lead_Generation,Carousel,Mobile,Finance,Manager,10001+,Technology,522677,11363,2.17,597,5.25,32649.9,2.87,122164.37,3.74,597,67.95,4.0
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-11-03,Conversions,Carousel,Desktop,Marketing,VP,10001+,Healthcare,202368,4716,2.33,390,8.27,9612.84,2.04,67298.52,7.0,390,77.07,3.47
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-11-03,Brand_Awareness,Video,Mobile,Sales,VP,5001-10000,Consulting,368899,12342,3.35,868,7.03,35718.78,2.89,173384.44,4.85,868,69.07,3.29
New_Group,New_Year_2024,Marketing_Ad,2024-11-03,Conversions,Video,Mobile,Marketing,C-Level,5001-10000,Marketing,300274,7924,2.64,467,5.89,19976.28,2.52,94446.39,4.73,467,77.67,3.65
New_Group,New_Year_2024,Finance_Ad,2024-11-03,Brand_Awareness,Carousel,Desktop,Finance,C-Level,501-1000,Consulting,536681,18221,3.4,1228,6.74,38419.49,2.11,210482.63,5.48,1228,71.66,3.77
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-11-04,Lead_Generation,Carousel,Mobile,Finance,Director,1001-5000,Consulting,650166,21818,3.36,1829,8.38,56585.96,2.59,360924.65,6.38,1829,72.01,2.95
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-11-04,Conversions,Video,Desktop,Operations,C-Level,10001+,Education,342896,11629,3.39,762,6.55,26005.95,2.24,142580.81,5.48,762,64.5,4.26
Black_Group,Black_Friday_2024,IT_Ad,2024-11-04,Conversions,Video,Mobile,IT,Manager,10001+,Consulting,186569,6691,3.59,609,9.1,17756.09,2.65,100168.04,5.64,609,70.25,4.25
Black_Group,Black_Friday_2024,IT_Ad,2024-11-04,Lead_Generation,Carousel,Mobile,IT,Manager,5001-10000,Consulting,415065,11948,2.88,698,5.84,31281.33,2.62,142405.29,4.55,698,67.81,3.29
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-11-04,Brand_Awareness,Single_Image,Desktop,Finance,Manager,10001+,Education,513484,10246,2.0,523,5.1,20624.74,2.01,107323.08,5.2,523,64.28,3.02
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-11-04,Conversions,Sponsored_Content,Mobile,Operations,Manager,1001-5000,Technology,411096,11337,2.76,745,6.57,26287.41,2.32,156817.32,5.97,745,65.01,4.21
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-11-04,Lead_Generation,Video,Desktop,Marketing,C-Level,501-1000,Technology,176104,4894,2.78,381,7.79,14182.17,2.9,66988.54,4.72,381,77.85,4.05
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-11-04,Brand_Awareness,Carousel,Mobile,Operations,C-Level,1001-5000,Marketing,292119,8666,2.97,667,7.7,21708.94,2.51,112374.84,5.18,667,73.07,3.19
Back_Group,Back_To_School_2024,HR_Ad,2024-11-04,Brand_Awareness,Sponsored_Content,Mobile,HR,Manager,1001-5000,Technology,184590,5309,2.88,472,8.89,11513.94,2.17,87462.07,7.6,472,66.25,2.97
Back_Group,Back_To_School_2024,Finance_Ad,2024-11-04,Lead_Generation,Single_Image,Desktop,Finance,Manager,10001+,Consulting,468731,15709,3.35,1159,7.38,32021.35,2.04,230336.74,7.19,1159,76.8,2.95
Spring_Group,Spring_Launch_2024,IT_Ad,2024-11-04,Lead_Generation,Single_Image,Mobile,IT,C-Level,10001+,Marketing,440619,9519,2.16,632,6.64,22655.85,2.38,123514.66,5.45,632,73.49,4.27
Spring_Group,Spring_Launch_2024,IT_Ad,2024-11-04,Conversions,Sponsored_Content,Desktop,IT,VP,501-1000,Healthcare,242806,8019,3.3,599,7.47,22366.01,2.79,123635.85,5.53,599,68.86,2.93
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-11-04,Conversions,Single_Image,Mobile,Marketing,VP,501-1000,Marketing,368848,8266,2.24,758,9.17,23292.37,2.82,139812.53,6.0,758,73.22,3.32
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-11-04,Brand_Awareness,Video,Mobile,IT,Manager,5001-10000,Technology,528337,15864,3.0,1092,6.88,44404.29,2.8,219866.44,4.95,1092,67.43,3.35
New_Group,New_Year_2024,Operations_Ad,2024-11-04,Brand_Awareness,Sponsored_Content,Desktop,Operations,Manager,501-1000,Consulting,493210,16834,3.41,1408,8.36,34949.41,2.08,278103.35,7.96,1408,73.13,4.14
New_Group,New_Year_2024,Marketing_Ad,2024-11-04,Lead_Generation,Carousel,Mobile,Marketing,VP,5001-10000,Consulting,280871,5862,2.09,380,6.48,16838.62,2.87,62014.9,3.68,380,71.47,3.4
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-11-05,Brand_Awareness,Carousel,Desktop,Marketing,Director,1001-5000,Technology,417888,11775,2.82,714,6.06,23694.96,2.01,124393.77,5.25,714,74.75,2.97
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-11-05,Lead_Generation,Carousel,Mobile,Marketing,VP,1001-5000,Marketing,272514,8412,3.09,659,7.83,21544.05,2.56,127439.89,5.92,659,66.4,3.85
Black_Group,Black_Friday_2024,Operations_Ad,2024-11-05,Conversions,Single_Image,Desktop,Operations,Manager,1001-5000,Marketing,399359,8103,2.03,510,6.29,18755.18,2.31,86670.87,4.62,510,67.65,2.92
Black_Group,Black_Friday_2024,HR_Ad,2024-11-05,Brand_Awareness,Single_Image,Mobile,HR,C-Level,10001+,Consulting,634924,18977,2.99,1213,6.39,46557.6,2.45,263394.93,5.66,1213,72.69,4.16
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-11-05,Lead_Generation,Single_Image,Desktop,Sales,C-Level,501-1000,Technology,479935,15495,3.23,1234,7.96,30459.96,1.97,251915.77,8.27,1234,67.73,4.32
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-11-05,Brand_Awareness,Single_Image,Mobile,Operations,C-Level,10001+,Education,535094,13808,2.58,788,5.71,29566.83,2.14,136543.43,4.62,788,71.51,3.65
Summer_Group,Summer_Sale_2024,HR_Ad,2024-11-05,Lead_Generation,Carousel,Mobile,HR,VP,1001-5000,Marketing,384933,13103,3.4,811,6.19,25701.74,1.96,171917.47,6.69,811,65.32,3.16
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-11-05,Conversions,Carousel,Mobile,Sales,C-Level,501-1000,Technology,419897,13962,3.33,1038,7.43,35354.2,2.53,222367.21,6.29,1038,70.82,4.24
Back_Group,Back_To_School_2024,Operations_Ad,2024-11-05,Brand_Awareness,Single_Image,Desktop,Operations,Manager,1001-5000,Education,363740,9572,2.63,544,5.68,26474.68,2.77,93300.06,3.52,544,69.32,4.22
Back_Group,Back_To_School_2024,IT_Ad,2024-11-05,Lead_Generation,Sponsored_Content,Mobile,IT,Director,501-1000,Education,328004,11694,3.57,827,7.07,30621.25,2.62,134392.89,4.39,827,71.35,3.48
Spring_Group,Spring_Launch_2024,IT_Ad,2024-11-05,Lead_Generation,Carousel,Mobile,IT,VP,501-1000,Technology,271939,7884,2.9,435,5.52,22976.17,2.91,92939.06,4.05,435,69.29,3.61
Spring_Group,Spring_Launch_2024,HR_Ad,2024-11-05,Brand_Awareness,Sponsored_Content,Mobile,HR,Director,5001-10000,Education,704388,21910,3.11,2036,9.29,63259.49,2.89,403266.36,6.37,2036,71.85,3.24
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-11-05,Lead_Generation,Video,Desktop,Operations,Director,501-1000,Marketing,360192,8595,2.39,661,7.69,23456.62,2.73,134472.79,5.73,661,75.49,4.17
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-11-05,Lead_Generation,Carousel,Mobile,Sales,Director,1001-5000,Marketing,336552,11544,3.43,1039,9.0,29931.68,2.59,222800.14,7.44,1039,69.96,3.91
New_Group,New_Year_2024,Marketing_Ad,2024-11-05,Brand_Awareness,Carousel,Mobile,Marketing,C-Level,1001-5000,Healthcare,625836,14973,2.39,922,6.16,36478.86,2.44,153553.12,4.21,922,73.81,3.7
New_Group,New_Year_2024,HR_Ad,2024-11-05,Lead_Generation,Video,Desktop,HR,Manager,501-1000,Healthcare,252089,5841,2.32,364,6.23,12532.94,2.15,79163.62,6.32,364,77.57,4.1
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-11-06,Lead_Generation,Single_Image,Desktop,Operations,C-Level,1001-5000,Healthcare,276530,9284,3.36,844,9.09,25071.66,2.7,158765.63,6.33,844,71.21,3.7
Holiday_Group,Holiday_Campaign_2024,Marketing_Ad,2024-11-06,Brand_Awareness,Sponsored_Content,Mobile,Marketing,VP,10001+,Education,211600,5262,2.49,427,8.11,11145.88,2.12,91171.23,8.18,427,73.36,4.07
Black_Group,Black_Friday_2024,Finance_Ad,2024-11-06,Conversions,Video,Mobile,Finance,VP,501-1000,Education,537940,15108,2.81,1410,9.33,44202.43,2.93,276638.66,6.26,1410,69.17,3.42
Black_Group,Black_Friday_2024,IT_Ad,2024-11-06,Lead_Generation,Carousel,Desktop,IT,Director,5001-10000,Consulting,242431,5665,2.34,460,8.12,16545.33,2.92,78514.79,4.75,460,69.07,3.2
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-11-06,Lead_Generation,Video,Desktop,Marketing,Director,1001-5000,Marketing,192624,5862,3.04,395,6.74,12089.32,2.06,78866.63,6.52,395,66.19,4.15
Cyber_Group,Cyber_Monday_2024,IT_Ad,2024-11-06,Lead_Generation,Single_Image,Desktop,IT,Director,5001-10000,Marketing,260120,7766,2.99,423,5.45,22252.03,2.87,70845.1,3.18,423,65.68,3.39
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-11-06,Lead_Generation,Carousel,Desktop,Finance,VP,1001-5000,Healthcare,437659,12538,2.86,966,7.7,28238.36,2.25,180593.98,6.4,966,68.91,3.43
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-11-06,Conversions,Sponsored_Content,Desktop,Marketing,Manager,501-1000,Marketing,462188,13032,2.82,836,6.41,30398.95,2.33,150311.44,4.94,836,67.01,3.18
Back_Group,Back_To_School_2024,IT_Ad,2024-11-06,Lead_Generation,Single_Image,Desktop,IT,C-Level,1001-5000,Consulting,336808,12102,3.59,842,6.96,26141.41,2.16,179587.24,6.87,842,64.06,3.75
Back_Group,Back_To_School_2024,Sales_Ad,2024-11-06,Lead_Generation,Single_Image,Mobile,Sales,C-Level,501-1000,Education,625022,14009,2.24,1097,7.83,38615.3,2.76,228519.5,5.92,1097,64.91,2.98
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-11-06,Brand_Awareness,Single_Image,Mobile,Operations,Director,1001-5000,Healthcare,248950,8973,3.6,674,7.51,25320.07,2.82,129152.71,5.1,674,67.52,3.19
Spring_Group,Spring_Launch_2024,HR_Ad,2024-11-06,Lead_Generation,Sponsored_Content,Desktop,HR,VP,501-1000,Consulting,301107,9594,3.19,691,7.2,24765.4,2.58,144427.89,5.83,691,64.74,2.93
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-11-06,Conversions,Carousel,Mobile,Marketing,VP,10001+,Marketing,623501,16581,2.66,1125,6.78,43313.39,2.61,209810.21,4.84,1125,64.22,3.64
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-11-06,Brand_Awareness,Sponsored_Content,Mobile,IT,Manager,1001-5000,Marketing,422464,10774,2.55,644,5.98,22560.43,2.09,137318.48,6.09,644,77.66,2.93
